nom_fichier;version;type_entite;paragraphe;texte_gold;ref_gold;texte_systeme;ref_systeme;score_similarite_pct;statut;TP;FP;FN;contexte
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;;;ed avalorare gli studiosi;;;Faux positif;0;1;0;… Nobili, il visitar talhora queste Academie, per inanimire, [ed avalorare gli studiosi], come facea il gran Duca Cosmo nella sua in Firenze, nella …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;;;Duca Cosmo;;;Faux positif;0;1;0;…er inanimire, ed avalorare gli studiosi, come facea il gran [Duca Cosmo] nella sua in Firenze, nella quale volse anco esser scritto …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;;;Firenze;;;Faux positif;0;1;0;"…re gli studiosi, come facea il gran Duca Cosmo nella sua in [Firenze], nella quale volse anco esser scritto Academico; et essendo…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;;;volse anco;;;Faux positif;0;1;0;"… facea il gran Duca Cosmo nella sua in Firenze, nella quale [volse anco] esser scritto Academico; et essendo fatto di lei dignissimo…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;Cosmo;#CosmeDeMedicis;;;;Faux negatif;0;0;1;…condo, un Leone decimo, un Paolo terzo, un Carlo quinto, un [Cosmo],e un Giuliano, i quali si sono acquistati nome di grande, d…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P17;;;professioni;;;Faux positif;0;1;0;… in un'altra opera mia al longo dimostro, et dichiaro) sono [professioni] dignissime, et honoratissime, et piene di beltà, et di bon…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P18;;;Signori;;;Faux positif;0;1;0;…ra.pdf TEKLIA Generated by Arkindex. LETTERA A PRENCIPI, ET [SIGNORI] AMATORI DEL DISSEGNO, PITTURA, SCULTURA, ET ARCHITETTURA: S…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;posciache i;;;Faux positif;0;1;0;"…ubbio alcuno, ch'ogni giorno si scoprirebbero novi ingegni; [posciache i] virtuosi prendono accrescimento, e vita da i favori de' Pre…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;Quindi;;;Faux positif;0;1;0;"…Che a questo divin foco Morrai Farfalla, e sorgerai Fenice; [Quindi] spiegando i vanni, T'ergerai lieta a i sempiterni scanni. I…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;gli Apelli;;;Faux positif;0;1;0;…escimento, e vita da i favori de' Prencipi. Quindi nacquero [gli Apelli], i Zeusi, li Fidii, gli Presitelli, i Michel'Angeli, i Rafa…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Apelli;#Apelle;;;;Faux negatif;0;0;1;…gioia, il pianto, et la mestizia, questa dimostra l'orode' c[apelli], l'avorio della fronte, i gigli, e le rose delle guancie, i…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Zeusi;#Zeuxis;i Zeusi;;83;Erreur texte;1;0;0;…ita da i favori de' Prencipi. Quindi nacquero gli Apelli, i [Zeusi], li Fidii, gli Presitelli, i Michel'Angeli, i Rafaelli, i T…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;li Fidii;;;Faux positif;0;1;0;…i favori de' Prencipi. Quindi nacquero gli Apelli, i Zeusi, [li Fidii], gli Presitelli, i Michel'Angeli, i Rafaelli, i Titiani, i …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Fidii;;;;;Faux negatif;0;0;1;…avori de' Prencipi. Quindi nacquero gli Apelli, i Zeusi, li [Fidii], gli Presitelli, i Michel'Angeli, i Rafaelli, i Titiani, i …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Presitelli;;gli Presitelli;;83;Erreur texte;1;0;0;…rencipi. Quindi nacquero gli Apelli, i Zeusi, li Fidii, gli [Presitelli], i Michel'Angeli, i Rafaelli, i Titiani, i Bramanti, i Pall…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Michel'Angeli;#MichelAnge;;;;Faux negatif;0;0;1;…i nacquero gli Apelli, i Zeusi, li Fidii, gli Presitelli, i [Michel'Angeli], i Rafaelli, i Titiani, i Bramanti, i Palladi, et tanti alt…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Rafaelli;#Raphael;i Rafaelli;;89;Erreur texte;1;0;0;…elli, i Zeusi, li Fidii, gli Presitelli, i Michel'Angeli, i [Rafaelli], i Titiani, i Bramanti, i Palladi, et tanti altri Pittori, …
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Titiani;#Titien;i Titiani;;88;Erreur texte;1;0;0;…i, li Fidii, gli Presitelli, i Michel'Angeli, i Rafaelli, i [Titiani], i Bramanti, i Palladi, et tanti altri Pittori, Scultori, e…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Bramanti;#Bramante;;;;Faux negatif;0;0;1;…, gli Presitelli, i Michel'Angeli, i Rafaelli, i Titiani, i [Bramanti], i Palladi, et tanti altri Pittori, Scultori, et Architetti…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;Palladi;;i Palladi;;88;Erreur texte;1;0;0;…elli, i Michel'Angeli, i Rafaelli, i Titiani, i Bramanti, i [Palladi], et tanti altri Pittori, Scultori, et Architetti antichi, e…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;Pittori;;;Faux positif;0;1;0;… Rafaelli, i Titiani, i Bramanti, i Palladi, et tanti altri [Pittori], Scultori, et Architetti antichi, e moderni. Et perche il p…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P19;;;Architetti;;;Faux positif;0;1;0;…i Bramanti, i Palladi, et tanti altri Pittori, Scultori, et [Architetti] antichi, e moderni. Et perche il premio, et l'honore è la s…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;vorrei che;;;Faux positif;0;1;0;… l'honore è la sferza, e lo sprone ad ogni honorata fatica, [vorrei che] a giovani talhora si dassero alcuni premii, accioché maggio…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;dassero alcuni premii;;;Faux positif;0;1;0;…ne ad ogni honorata fatica, vorrei che a giovani talhora si [dassero alcuni premii], accioché maggiormente s'accendessero allo studio, et s'inn…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;affaticarebbe nel ben' oprare;;;Faux positif;0;1;0;"…rassero della fatica; che così ciascuno con virtuosa gara s'[affaticarebbe nel ben' oprare], et co'l tempo non mancarebbero virtuosi, che per accrescit…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;Academia del Dissegno;;;Faux positif;0;1;0;…come di già n'è stata istampata una buona instruzione dall'[Academia del Dissegno], de i Pittori, Scultori, et Architetti di Roma. Et in quest…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;i Pittori;;;Faux positif;0;1;0;… i Rafaelli, i Titiani, i Bramanti, i Palladi, et tanti altr[i Pittori], Scultori, et Architetti antichi, e moderni. Et perche il p…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;Prencipi;;;Faux positif;0;1;0;Zuccari_Lettera.pdf TEKLIA Generated by Arkindex. LETTERA A [PRENCIPI], ET SIGNORI AMATORI DEL DISSEGNO, PITTURA, SCULTURA, ET ARC…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P20;;;ridurle al primo stato;;;Faux positif;0;1;0;…ogna de' Prencipi, e Signori, i quali potrebbono facilmente [ridurle al primo stato]. Et finalmente una cosa mi resta raccordare, che non bastar…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;Signori;;;Faux positif;0;1;0;…ra.pdf TEKLIA Generated by Arkindex. LETTERA A PRENCIPI, ET [SIGNORI] AMATORI DEL DISSEGNO, PITTURA, SCULTURA, ET ARCHITETTURA: S…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;Prencipe;;;Faux positif;0;1;0;…ube ad ISSIONE, DIPINTA DALL'ISTESSO AL SERENISSISSIMO SIG. [PRENCIPE] DI MANTOVA, MADRIGALE DEL SIG. FERRARI L'ETEREO. CON l'ombr…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;Cardinal Borromeo Arcivescovo;;;Faux positif;0;1;0;… ragionandone io con l'Illustrissimo et Reverendissimo Sig. [Cardinal Borromeo Arcivescovo] di Milano, non solo lodò, et comendò questo mio pensiero, m…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;Cardinal Borromeo;#FedericoBorromeo;;;;Faux negatif;0;0;1;… ragionandone io con l'Illustrissimo et Reverendissimo Sig. [Cardinal Borromeo] Arcivescovo di Milano, non solo lodò, et comendò questo mio…
Zuccari_Lettera.xml;Vspacy;persName;;GIROLAMO CAPELLI.;#GirolamoCappello;;;;Faux negatif;0;0;1;…. ALL'ILLUSTRISSIMO SIGNOR PATRON MIO COLENDISSOMO, IL SIG. [GIROLAMO CAPELLI.]. HAVENDO sentito più, e più volte il Sig. Cavaglier Zuccaro…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;Cavaglier Zuccaro;#FedericoZuccaro;;;;Faux negatif;0;0;1;…GIROLAMO CAPELLI.. HAVENDO sentito più, e più volte il Sig. [Cavaglier Zuccaro], tanto lodare, et comendare Vostra Signoria Illustrissima d…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;Vostra Signoria Illustrissima;;Signoria Illustrissima;;86;Erreur texte;1;0;0;…volte il Sig. Cavaglier Zuccaro, tanto lodare, et comendare [Vostra Signoria Illustrissima] d'intelligenza, e di diletto nella Pittura, et di cortesia,…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;supplico i Prencipi;;;Faux positif;0;1;0;…sto, diletto, et intelligenza di questi studii. Et per fine [supplico i Prencipi] a favorir queste Academie, et prego ciascuno a dilettarsi d…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;Academie;;;Faux positif;0;1;0;"… nelle Città, o nelle Corti de Prencipi, o d'altri Signori, [Academie] e studii di queste professioni; poiché l'Academie assottigl…"
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;prego ciascuno;;;Faux positif;0;1;0;… per fine supplico i Prencipi a favorir queste Academie, et [prego ciascuno] a dilettarsi di questi studii, per honore, et beneficio pub…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;beneficio publico;;;Faux positif;0;1;0;…rego ciascuno a dilettarsi di questi studii, per honore, et [beneficio publico], e privato et Nostra Signoria gli prosperi, et feliciti. AL…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_L1_P21;;;Nostra Signoria gli prosperi;;;Faux positif;0;1;0;…esti studii, per honore, et beneficio publico, e privato et [Nostra Signoria gli prosperi], et feliciti. ALL'ILLUSTRISSIMO SIGNOR PATRON MIO COLENDISS…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;Vostra Signoria Illustrissima;;Signoria Illustrissima;;86;Erreur texte;1;0;0;…volte il Sig. Cavaglier Zuccaro, tanto lodare, et comendare [Vostra Signoria Illustrissima] d'intelligenza, e di diletto nella Pittura, et di cortesia,…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;Sig.Cavagliero;;Cavagliero;;83;Erreur texte;1;0;0;…sso tempo et a Vostra Signoria Illustrissima et all'istesso [Sig.Cavagliero], che tanto l'ama, et osserva, le dedico, e dono questo Lame…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;;;Signoria Illustrissima;;;Faux positif;0;1;0;…colar Protettore, et fautore: il che credo sarà, perché sua [Signoria Illustrissima] et Reverendissima ha grandissimo gusto, diletto, et intelli…
Zuccari_Lettera.xml;Vspacy;persName;ZUC_L_dedicace_P1;Patriarca Grimani;#GiovanniGrimani;;;;Faux negatif;0;0;1;…particolarmente quelle dell'Illustrissimo et Reverendissimo [Patriarca Grimani] di felice memoria che pur a questo fine furno lasciate all'…
Zuccari_Lettera.xml;Vspacy;persName;;Francesco Osanna.;#FrancescoOsanna;Francesco Osanna;;97;Erreur texte;1;0;0;…i Vostra Signoria Illustrissima Servitore affetzionatissimo [Francesco Osanna.] IL LAMENTO DELLA PITTURA SU L'ONDE VENETE, NEL QUALE SI COM…
Zuccari_Lettera.xml;Vspacy;persName;;;;DELL'ECCELLENTE;;;Faux positif;0;1;0;…egna a moderni il modo di farsi valenti huomini:OPERA NOVA, [DELL'ECCELLENTE] SIG. CAVAGLIER FEDERICO ZUCCARO, nell'Academia Insensata de…
Zuccari_Lettera.xml;Vspacy;persName;;;;Academia Insensata;;;Faux positif;0;1;0;…T ARCHITETTURA: SCRITTA DA CAVAGLIER FEDERICO ZUCCARO, NELL'[ACADEMIA INSENSATA]DETTO IL SONNACCHIOSO. CON UN LAMENTO DELLA PITTURA, OPERA D…
Zuccari_Lettera.xml;Vspacy;persName;;;;Dimmi;;;Faux positif;0;1;0;… SIG. DUCA DI MANTOVA, MADRIGALE DEL SIG. FERRARI L'ETEREO. [DIMMI] ZUCCARO, dove Vedesti ignuda l'alma Dea d'Amore? Forse quan…
Zuccari_Lettera.xml;Vspacy;persName;;;;Questa;;;Faux positif;0;1;0;…issima Academia degli Inquieti di Milano detto l'Etereo. IN [questa] nobil tela, L'estinto Figliuol suo, freddo qual ghiaccio, M…
Zuccari_Lettera.xml;Vspacy;persName;;;;Mondo gloriosa;;;Faux positif;0;1;0;"…'alma, E versa il pianto da questi occhi fuore. Già fui al [Mondo gloriosa], et alma; Hor mira, ohimè, com'io trattata sono, E s'ho cag…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Hor;;;Faux positif;0;1;0;"… piaga amorosa, E' una vermiglia Rosa, L'humor è il sangue; [hor] tu sia l'Ape, e liba, Ch'un soave d'amor favo n'havrai, Con…"
Zuccari_Lettera.xml;Vspacy;persName;;;;batter palma;;;Faux positif;0;1;0;"…ma; Hor mira, ohimè, com'io trattata sono, E s'ho cagion di [batter palma] a palma. M'ha posto il Mondo quasi in abbandono, Come ch'io…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Ciel;;;Faux positif;0;1;0;…al l'havea nel core? QUÌ a la sinistra vedi Sceso dal sommo [Ciel] un Angioletto, Pien di pietoso affetto, Che colorir lo scol…
Zuccari_Lettera.xml;Vspacy;persName;;;;Ohimé;;;Faux positif;0;1;0;… fossi di nissun momento, E pur del Ciel son grazioso dono. [Ohimé] che pena, e che dolor io sento, Vedermi priva d'ogni mia be…
Zuccari_Lettera.xml;Vspacy;persName;;;;Vedermi;;;Faux positif;0;1;0;…el son grazioso dono. Ohimé che pena, e che dolor io sento, [Vedermi] priva d'ogni mia bellezza, Priva di luce, priva d'ornamento…
Zuccari_Lettera.xml;Vspacy;persName;;;;hor;;;Faux positif;0;1;0;"… piaga amorosa, E' una vermiglia Rosa, L'humor è il sangue; [hor] tu sia l'Ape, e liba, Ch'un soave d'amor favo n'havrai, Con…"
Zuccari_Lettera.xml;Vspacy;persName;N3;;;Padre;;;Faux positif;0;1;0;…ete diligentemente attendere. Et per cominciar dal Dissegno [Padre] della Pittura, Scultura, et Architettura, dico, ch'egli fu …
Zuccari_Lettera.xml;Vspacy;persName;;;;Lo Spirto;;;Faux positif;0;1;0;…ntico aspetto. Perche lo Spirito santo in forma di colomba. [Lo Spirto] santo per la gran bontade In forma di Colomba, e faccio ala…
Zuccari_Lettera.xml;Vspacy;persName;;;;Colomba;;;Faux positif;0;1;0;…e in un antico aspetto. Perche lo Spirito santo in forma di [colomba]. Lo Spirto santo per la gran bontade In forma di Colomba, e…
Zuccari_Lettera.xml;Vspacy;persName;N5;;;Perche gli;;;Faux positif;0;1;0;…nto per la gran bontade In forma di Colomba, e faccio alati [Perche gli] Angeli alati. Gli Angioli, per la lor velocitade. Tutti da …
Zuccari_Lettera.xml;Vspacy;persName;;;;Gli Angioli;;;Faux positif;0;1;0;…n forma di Colomba, e faccio alati Perche gli Angeli alati. [Gli Angioli], per la lor velocitade. Tutti da me quei spiriti beati, Ang…
Zuccari_Lettera.xml;Vspacy;persName;;;;velocitade;;;Faux positif;0;1;0;…ccio alati Perche gli Angeli alati. Gli Angioli, per la lor [velocitade]. Tutti da me quei spiriti beati, Angioli, Cherubini, e Sera…
Zuccari_Lettera.xml;Vspacy;persName;;;;Tutti;;;Faux positif;0;1;0;…erche gli Angeli alati. Gli Angioli, per la lor velocitade. [Tutti] da me quei spiriti beati, Angioli, Cherubini, e Serafini So…
Zuccari_Lettera.xml;Vspacy;persName;;;;quei spiriti beati;;;Faux positif;0;1;0;…geli alati. Gli Angioli, per la lor velocitade. Tutti da me [quei spiriti beati], Angioli, Cherubini, e Serafini Son con altro mistero figur…
Zuccari_Lettera.xml;Vspacy;persName;;;;Cherubini;;;Faux positif;0;1;0;…la lor velocitade. Tutti da me quei spiriti beati, Angioli, [Cherubini], e Serafini Son con altro mistero figurati. In varie schier…
Zuccari_Lettera.xml;Vspacy;persName;;;;Serafini;;;Faux positif;0;1;0;…tade. Tutti da me quei spiriti beati, Angioli, Cherubini, e [Serafini] Son con altro mistero figurati. In varie schiere pingo i ci…
Zuccari_Lettera.xml;Vspacy;persName;;;;Del Cielo;;;Faux positif;0;1;0;… una tempesta di mare, un lampeggiar dell'aria, un fulminar [del Cielo], un incendio d'una Città, una pugna d'un essercito, una ca…
Zuccari_Lettera.xml;Vspacy;persName;;;;MARIA la veste;;;Faux positif;0;1;0;…a, e lo splendor de gli alti chiostri Pur vi discopro, e di [MARIA la veste], Ch'è d'altro certo, che di perle, e d'ostri. In somma son …
Zuccari_Lettera.xml;Vspacy;persName;;;;sia celeste;;;Faux positif;0;1;0;…Che colorisco di mia mano il tutto, O sia cosa infernale, o [sia celeste]. Ma à tal stato il mio stato è homai ridutto, Che non si st…
Zuccari_Lettera.xml;Vspacy;persName;;;;Che;;;Faux positif;0;1;0;"…CO ZUCCARO ALLA SERENISSIMA MADAMA LEONORA MEDICI GONZAGA DU[CHE]SSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. CHE…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Ohimé;;;Faux positif;0;1;0;… fossi di nissun momento, E pur del Ciel son grazioso dono. [Ohimé] che pena, e che dolor io sento, Vedermi priva d'ogni mia be…
Zuccari_Lettera.xml;Vspacy;persName;;;;Arte;;;Faux positif;0;1;0;… quando al Pastore Si mostrò in Ida, o mentre in braccio a M[arte] Fea di se stessa parte? O che alhor la vedesti, O che al Ci…
Zuccari_Lettera.xml;Vspacy;persName;;;;Ingegno;;;Faux positif;0;1;0;"… dissegni, e pitture; nel che si scuoprono al Mondo esser d'[ingegno], e studio universale. La Scoltura anch'essa è figlia del Di…"
Zuccari_Lettera.xml;Vspacy;persName;;FEDERICO ZUCCARO;#FedericoZuccaro;;;;Faux negatif;0;0;1;…O, PITTURA, SCULTURA, ET ARCHITETTURA: SCRITTA DA CAVAGLIER [FEDERICO ZUCCARO], NELL'ACADEMIA INSENSATADETTO IL SONNACCHIOSO. CON UN LAMEN…
Zuccari_Lettera.xml;Vspacy;persName;;;;Quei Giulii;;;Faux positif;0;1;0;…é da grandi il dissegno più s'impara. Fautori della Pittura [Quei Giulii], quei Leon, quei Mecenati, Che del dissegno hebber sì gran …
Zuccari_Lettera.xml;Vspacy;persName;;;;quei Leon;;;Faux positif;0;1;0;…l dissegno più s'impara. Fautori della Pittura Quei Giulii, [quei Leon], quei Mecenati, Che del dissegno hebber sì gran diletto, No…
Zuccari_Lettera.xml;Vspacy;persName;;;;Diligenti Pittori;;;Faux positif;0;1;0;…pi nostri più imitati. E dove son quei, che mi dier ricetto [Diligenti Pittori], illustri ingegni, Che mi trattaron con sì grand'affetto. T…
Zuccari_Lettera.xml;Vspacy;persName;;;;Che;;;Faux positif;0;1;0;"…CO ZUCCARO ALLA SERENISSIMA MADAMA LEONORA MEDICI GONZAGA DU[CHE]SSA DI MANTOVA, ET DI MONFERRATO; Poesia del Molto R. P. CHE…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Tutti;;;Faux positif;0;1;0;…erche gli Angeli alati. Gli Angioli, per la lor velocitade. [Tutti] da me quei spiriti beati, Angioli, Cherubini, e Serafini So…
Zuccari_Lettera.xml;Vspacy;persName;;;;Corti;;;Faux positif;0;1;0;…olto honore, et beneficio l'instituire nelle Città, o nelle [Corti] de Prencipi, o d'altri Signori, Academie e studii di queste…
Zuccari_Lettera.xml;Vspacy;persName;;;;vuò i doni;;;Faux positif;0;1;0;…, Hor di me non si dice una parola. Ma per cacciar il duol, [vuò i doni] egregi Commemorar di quelle mani amiche, Che m'ornar', e ab…
Zuccari_Lettera.xml;Vspacy;persName;;;;Altri al mio;;;Faux positif;0;1;0;…iche. Annovera i Pittori famosi, e i favori da lei ricevuti [Altri al mio] crespo crin con leggiadria Tessea corona d'oro, altri di fi…
Zuccari_Lettera.xml;Vspacy;persName;;;;crin con leggiadria;;;Faux positif;0;1;0;…tori famosi, e i favori da lei ricevuti Altri al mio crespo [crin con leggiadria] Tessea corona d'oro, altri di fiori, Altri componea fregi a…
Zuccari_Lettera.xml;Vspacy;persName;;;;Altri;;;Faux positif;0;1;0;"…ui; et che quanto maggior è il giovamento, ch'egli recca ad [altri], tanto maggior è la lode, che acquista a se stesso: vengo a…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Aprile;;;Faux positif;0;1;0;"…llo scelto da i migliori. Ma più che altrove in bel fiorito [Aprile] Vissi presso quest'acque; e qual Pandora Ornata d'ogni don …"
Zuccari_Lettera.xml;Vspacy;persName;;;;Vissi;;;Faux positif;0;1;0;"… in Venezia. Presso quest' acque un tempo in grande altezza [Vissi] ben' io, fra mille, e mille honori; Ma l'ignoranza altrui h…"
Zuccari_Lettera.xml;Vspacy;persName;;;;April;;;Faux positif;0;1;0;"…llo scelto da i migliori. Ma più che altrove in bel fiorito [April]e Vissi presso quest'acque; e qual Pandora Ornata d'ogni don…"
Zuccari_Lettera.xml;Vspacy;persName;;Cesar;;;;;Faux negatif;0;0;1;"…nte favorita; et principalmente vi furono gli Alessandri, i [Cesar]i, i Mecenati; et doppo questi un Giulio secondo, un Leone d…"
Zuccari_Lettera.xml;Vspacy;persName;;Giulii;;;;;Faux negatif;0;0;1;…grandi il dissegno più s'impara. Fautori della Pittura Quei [Giulii], quei Leon, quei Mecenati, Che del dissegno hebber sì gran …
Zuccari_Lettera.xml;Vspacy;persName;;Leon;;;;;Faux negatif;0;0;1;"… SIGNORE CAVAGLIER FEDERICO ZUCCARO ALLA SERENISSIMA MADAMA [LEON]ORA MEDICI GONZAGA DUCHESSA DI MANTOVA, ET DI MONFERRATO; Po…"
Zuccari_Lettera.xml;Vspacy;persName;;Mecenati;;;;;Faux negatif;0;0;1;"…ta; et principalmente vi furono gli Alessandri, i Cesari, i [Mecenati]; et doppo questi un Giulio secondo, un Leone decimo, un Pao…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Bellini;;;Faux positif;0;1;0;"…ril furon l'Aurora Un Gentile; e un Giovanni ambo fratelli, [Bellini] di cognome, e d'opra ancora. Se pinsero animati, over uccel…"
Zuccari_Lettera.xml;Vspacy;persName;;;;Huomini;;;Faux positif;0;1;0;… volti, ma nella proporzione di tutto il resto, così de gli [huomini], come de gli animali. Questa dipinge il riso, e la gioia, i…
Zuccari_Lettera.xml;Vspacy;persName;;;;o valli;;;Faux positif;0;1;0;…a ancora. Se pinsero animati, over uccelli, Huomini, monti, [o valli], o faggi, o pini, Sempre imitar Naturà i lor pennelli. Vi …
